posicion,etiqueta
02020440501,30557690100516005797
02020440502,30557690101224006100
02020440601,30557690100213007132
02020440602,30557690101628007141
02020440701,30557690100819006419
02020440702,30557690101224007260
02020440801,30557690101224006157
02020440802,30557690101022001040
02020450101,30557690101628006706
02020450102,30557690101831007102
02020450201,30557690100415006005
02020450202,30557690101426006236
02020450301,30557690101022006293
02020450302,30557690101426006786
02020450401,30557690100617006289
02020450402,30557690100921006624
02020450501,30557690101426005999
02020450502,30557690100617007047
02020450601,30557690100011006094
02020450602,30557690100011006198
02020450701,30557690101831006043
02020450702,30557690101932006133
02020450801,30557690101932006856
02020450802,30557690101123007106
02020460101,30557690101224006347
02020460102,30557690100516006663
02020460201,30557690100314006528
02020460202,30557690100011006600
02020460301,30557690100516006165
02020460302,30557690100415007108
02020460401,30557690100213006158
02020460402,30557690101224001118
02020460501,30557690101831006250
02020460502,30557690101426006529
02020460601,30557690100314006314
02020460602,30557690101224006454
02020460701,30557690101729006468
02020460702,30557690100819006865
02020460801,30557690100112006102
02020460802,30557690100415006505
02020470101,30557690101527006510
02020470102,30557690100112006906
02020470201,30557690101123006393
02020470202,30557690101527006462
02020470301,30557690101729007109
02020470302,30557690100718007318
02020470401,30557690100921006617
02020470402,30557690100213006682
02020470501,30557690100213006795
02020470502,30557690101123006919
02020470601,30557690100415006739
02020470602,30557690101527006782
02020470701,30557690100516006566
02020470702,30557690100011006697
02020470801,30557690101831006762
02020470802,30557690100921006893
02020480101,30557690101831006731
02020480102,30557690100213006835
02020480201,30557690100718006822
02020480202,30557690100718006957
02020480301,30557690101224006587
02020480302,30557690101932006708
02020480401,30557690101527006541
02020480402,30557690100516006613
02020480501,30557690100718006666
02020480502,30557690101729006809
02020480601,30557690101325006538
02020480602,30557690101224006646
02020480701,30557690100819006873
02020480702,30557690101224006971
02020480801,30557690101932006473
02020480802,30557690100213007334
02020490101,30557690100921006748
02020490102,30557690101022006982
02020490201,30557690100415006726
02020490202,30557690101426006949
02020490301,30557690100921006630
02020490302,30557690100213006651
02020490401,30557690100415006859
02020490402,30557690100415006875
02020490501,30557690101426007159
02020490502,30557690101932007220
02020490601,30557690100718006908
02020490602,30557690101932000942
02020490701,30557690100112006710
02020490702,30557690101224007387
02020490801,30557690101224007160
02020490802,30557690101325007407
02020500101,30557690101022006750
02020500102,30557690100516007388
02020500201,
02020500202,
02020500301,30557690101932006727
02020500302,30557690101831006891
02020500401,30557690101224007137
02020500402,30557690101022007461
02020500501,30557690100011007535
02020500502,30557690101831007685
02020500601,30557690101628007032
02020500602,30557690101932007178
02020500701,30557690101628006799
02020500702,30557690101932006960
02020500801,30557690100314006910
02020500802,30557690100415007242
02020510101,30557690101123006990
02020510102,30557690101325001172
02020510201,30557690101426007218
02020510202,30557690101022007585
02020510301,30557690100617007256
02020510302,30557690100314007628
02020510401,30557690100011007065
02020510402,30557690101628007225
02020510501,30557690100516006918
02020510502,30557690100921007155
02020510601,30557690100011007283
02020510602,30557690100921007335
02020510701,30557690100011006927
02020510702,30557690100213006975
02020510801,30557690101527007350
02020510802,30557690101022007649
02020520101,30557690100415007042
02020520102,30557690100011007358
02020520201,30557690100213007214
02020520202,30557690100617007328
02020520301,30557690100314007433
02020520302,30557690101628007514
02020520401,30557690101123007113
02020520402,30557690100819007385
02020520501,
02020520502,
02020520601,30557690101022007374
02020520602,30557690100819007548
02020520701,30557690101022007566
02020520702,30557690101224007630
02020520801,30557690101426007579
02020520802,30557690101527007667
02020530101,
02020530102,
02020530201,30557690101932007207
02020530202,30557690100415007455
02020530301,30557690101123007229
02020530302,30557690101527007347
02020530401,
02020530402,30557690101932001141
02020530501,30557690100819007620
02020530502,
02020530601,30557690101831007423
02020530602,30557690101831007611
02020530701,30557690100617007241
02020530702,30557690100819007375
02020530801,30557690101224007294
02020530802,30557690101831007310
02020540101,30557690101325007391
02020540102,30557690101426007447
02020540201,30557690100718007508
02020540202,30557690101224007520
02020540301,30557690100617007458
02020540302,30557690101123007460
02020540401,30557690100617007540
02020540402,30557690100112007609
02020540501,30557690100718007616
02020540502,
02020540601,30557690101831007438
02020540602,30557690101932007451
02020540701,30557690100819007421
02020540702,
02020540801,30557690101932007559
02020540802,
02020550101,
02020550102,
02020550201,
02020550202,
02020550301,
02020550302,
02020550401,30557690101831007719
02020550402,
02020550501,30557690101224007590
02020550502,
02020550601,
02020550602,
02020550701,
02020550702,30557690100921001171
02020550801,
02020550802,
02020560101,30557690101527007718
02020560102,
02020560201,
02020560202,
02020560301,
02020560302,
02020560401,
02020560402,
02020560501,
02020560502,
02020560601,
02020560602,
02020560701,
02020560702,
02020560801,
02020560802,
02020570101,
02020570102,
02020570201,
02020570202,
02020570301,
02020570302,30557690101729000886
02020570401,
02020570402,
02020570501,
02020570502,
02020570601,
02020570602,
02020570701,
02020570702,
02020570801,
02020570802,
02020580101,
02020580102,
02020580201,
02020580202,30557690100617000937
02020580301,
02020580302,
02020580401,
02020580402,
02020580501,
02020580502,
02020580601,
02020580602,
02020580701,
02020580702,
02020580801,
02020580802,
02020590101,
02020590102,
02020590201,
02020590202,
02020590301,
02020590302,
02020590401,
02020590402,30557690100819001167
02020590501,
02020590502,
02020590601,
02020590602,
02020590701,
02020590702,
02020590801,
02020590802,
02020600101,
02020600102,
02020600201,
02020600202,
02020600301,
02020600302,
02020600401,
02020600402,
02020600501,
02020600502,
02020600601,
02020600602,
02020600701,
02020600702,
02020600801,
02020600802,
03010010101,30557690101932001438
03010010102,30557690101932001373
03010010201,30557690101426001472
03010010202,30557690101426001292
03010010301,30557690101831001302
03010010302,30557690101831001225
03010010401,30557690100617001332
03010010402,30557690100617001214
03010010501,30557690100921001282
03010010502,30557690100921001201
03010010601,30557690101527001246
03010010602,30557690101527001217
03010010701,30557690100516001325
03010010702,30557690100516001258
03010010801,30557690101527001436
03010010802,30557690101527001297
03010020101,30557690101527001647
03010020102,30557690101527001462
03010020201,30557690101831001474
03010020202,30557690101831001383
03010020301,30557690101022001363
03010020302,30557690101022001311
03010020401,30557690100011001468
03010020402,30557690100011001065
03010020501,30557690101224001298
03010020502,30557690101224001224
03010020601,30557690100819001340
03010020602,30557690100819000833
03010020701,30557690100415001400
03010020702,30557690100415001323
03010020801,30557690100314001528
03010020802,30557690100314001393
03010030101,30557690100921001640
03010030102,30557690100921001583
03010030201,30557690101628001699
03010030202,30557690101628001467
03010030301,30557690100617001544
03010030302,30557690100617001407
03010030401,30557690101325001518
03010030402,30557690101325001336
03010030501,30557690101123001313
03010030502,30557690101123001259
03010030601,30557690100921001423
03010030602,30557690100921001337
03010030701,30557690101123001539
03010030702,30557690101123001432
03010030801,30557690100819001569
03010030802,30557690100819001159
03010040101,30557690101022003212
03010040102,30557690100314001696
03010040201,30557690100718004349
03010040202,30557690100011001603
03010040301,30557690100718001591
03010040302,30557690100718001508
03010040401,30557690101022001540
03010040402,30557690101022001439
03010040501,30557690100516001469
03010040502,30557690100516001362
03010040601,30557690100213001504
03010040602,30557690100213001444
03010040701,30557690101224001703
03010040702,30557690101224001517
03010040801,30557690101022004588
03010040802,30557690100213001606
03010050101,30557690101932002087
03010050102,30557690100314002937
03010050201,30557690100415003314
03010050202,30557690101831001704
03010050301,30557690100112003318
03010050302,30557690101426001607
03010050401,30557690101729001717
03010050402,30557690101729001535
03010050501,30557690100415001637
03010050502,30557690100415001459
03010050601,30557690101932001710
03010050602,30557690101932001548
03010050701,30557690101022001711
03010050702,30557690101022001608
03010050801,30557690101224002925
03010050802,30557690100415001014
03010060101,30557690100314002835
03010060102,30557690100516003468
03010060201,30557690100112001822
03010060202,30557690101426000965
03010060301,30557690101527001805
03010060302,30557690100213001854
03010060401,30557690101426004656
03010060402,30557690100516001639
03010060501,30557690101831001656
03010060502,30557690101831001562
03010060601,30557690100112001688
03010060602,30557690100112001666
03010060701,30557690100819001730
03010060702,30557690100213002204
03010060801,30557690100213002947
03010060802,30557690101932004930
03010070101,30557690100516003073
03010070102,30557690100213003457
03010070201,30557690101022002385
03010070202,30557690100011003082
03010070301,30557690101932002865
03010070302,30557690100921003850
03010070401,30557690101527003972
03010070402,30557690100718004809
03010070501,30557690101426001799
03010070502,30557690100819001690
03010070601,30557690101123002894
03010070602,30557690100617003477
03010070701,30557690100011003997
03010070702,30557690101022000877
03010070801,30557690101932001994
03010070802,30557690100516003596
03010080101,30557690100921004351
03010080102,30557690100718005372
03010080201,30557690101426004199
03010080202,30557690101123004394
03010080301,30557690101123003462
03010080302,30557690100516003958
03010080401,30557690101224001933
03010080402,30557690101123000858
03010080501,30557690100617002511
03010080502,30557690100213002978
03010080601,30557690100921004393
03010080602,30557690100921004694
03010080701,30557690100617003327
03010080702,30557690100011003644
03010080801,30557690101224002449
03010080802,30557690100011003865
03010090101,30557690100516002540
03010090102,30557690100314001036
03010090201,30557690101831003598
03010090202,30557690101729004350
03010090301,30557690101224002564
03010090302,30557690100718002651
03010090401,30557690101022003845
03010090402,30557690101426004297
03010090501,30557690101123001847
03010090502,30557690101628002735
03010090601,30557690101224003177
03010090602,30557690101123003412
03010090701,30557690100112001738
03010090702,30557690100819003647
03010090801,30557690101628002119
03010090802,30557690100314004967
03010100101,30557690100819002315
03010100102,30557690100112004279
03010100201,30557690101628002910
03010100202,30557690100718004135
03010100301,30557690101729002451
03010100302,30557690100314002837
03010100401,30557690101325002120
03010100402,30557690100011003246
03010100501,30557690101123002283
03010100502,30557690101022003930
03010100601,30557690101325002377
03010100602,30557690100516002591
03010100701,30557690101224002541
03010100702,30557690101932003038
03010100801,30557690101729003648
03010100802,30557690100718004645
03010110101,30557690100213002274
03010110102,30557690100213004159
03010110201,30557690100921001900
03010110202,30557690100112002636
03010110301,30557690100819004219
03010110302,30557690100415004469
03010110401,30557690101426002280
03010110402,30557690101729002825
03010110501,30557690101325003248
03010110502,30557690100617004453
03010110601,30557690100415006219
03010110602,30557690100112001153
03010110701,30557690100819002182
03010110702,30557690101022005194
03010110801,30557690100213004215
03010110802,30557690101123005929
03010120101,30557690100921002553
03010120102,30557690100617002690
03010120201,30557690100819003138
03010120202,30557690101628003670
03010120301,30557690100011002509
03010120302,30557690101123003764
03010120401,30557690100415001740
03010120402,30557690101628002308
03010120501,30557690101426003635
03010120502,30557690100718000897
03010120601,30557690101831002854
03010120602,30557690100819006359
03010120701,30557690101831002691
03010120702,30557690100617002916
03010120801,30557690101729001759
03010120802,30557690100314002103
03010130101,30557690100921002272
03010130102,30557690101123002484
03010130201,30557690100921003127
03010130202,30557690100415003556
03010130301,30557690101022006128
03010130302,30557690100314006277
03010130401,30557690101628001760
03010130402,30557690101628002778
03010130501,30557690101123005994
03010130502,30557690101426006078
03010130601,30557690101831002276
03010130602,30557690101325000883
03010130701,30557690101628001890
03010130702,30557690100112000960
03010130801,30557690100112001990
03010130802,30557690100112002578
03010140101,30557690100718002218
03010140102,30557690101224002592
03010140201,30557690101527004489
03010140202,30557690101831004835
03010140301,30557690100011002942
03010140302,30557690100415003084
03010140401,30557690100011003166
03010140402,30557690100415003557
03010140501,30557690101628002224
03010140502,30557690100516002955
03010140601,30557690100718002365
03010140602,30557690101932002376
03010140701,30557690101932002814
03010140702,30557690101932003827
03010140801,30557690101325002722
03010140802,30557690100921002995
03010150101,30557690101628002083
03010150102,30557690100112004152
03010150201,30557690100011002875
03010150202,30557690100213002987
03010150301,30557690101426001872
03010150302,30557690101426000922
03010150401,30557690101123004223
03010150402,30557690100314000832
03010150501,30557690101831001777
03010150502,30557690100921002633
03010150601,30557690100011003004
03010150602,30557690101628003584
03010150701,30557690100213001791
03010150702,30557690101426003689
03010150801,30557690100819003360
03010150802,30557690100617003481
03010160101,30557690100011003737
03010160102,30557690101123003848
03010160201,30557690101224002493
03010160202,30557690100516004875
03010160301,30557690100819002620
03010160302,30557690100213001067
03010160401,30557690100314005126
03010160402,30557690101527005541
03010160501,30557690100921002020
03010160502,30557690100617003788
03010160601,30557690100213001885
03010160602,30557690100921002436
03010160701,30557690101123002741
03010160702,30557690101325003613
03010160801,30557690100415004996
03010160802,30557690101123005255
03010170101,30557690100011002253
03010170102,30557690100415004798
03010170201,30557690100415003784
03010170202,30557690101123004117
03010170301,30557690101022003580
03010170302,30557690100921004043
03010170401,30557690101527002045
03010170402,30557690101123002882
03010170501,30557690101426003160
03010170502,30557690101224004102
03010170601,30557690101325002445
03010170602,30557690101123004554
03010170701,30557690101628003851
03010170702,30557690100112004632
03010170801,30557690101527002066
03010170802,30557690101022004359
03010180101,30557690100516001764
03010180102,30557690101729001944
03010180201,30557690100921004404
03010180202,30557690100011006077
03010180301,30557690100415002404
03010180302,30557690101426003225
03010180401,30557690101325002543
03010180402,30557690100213004529
03010180501,30557690101123001902
03010180502,30557690100011004186
03010180601,30557690100213002236
03010180602,30557690101729000828
03010180701,30557690101123001862
03010180702,30557690101426003186
03010180801,30557690100921002055
03010180802,30557690101022002422
03010190101,30557690100718002115
03010190102,30557690101224002456
03010190201,30557690101022001793
03010190202,30557690100213002226
03010190301,30557690100516002662
03010190302,30557690101426004276
03010190401,30557690100011002245
03010190402,30557690100718001023
03010190501,30557690100718002718
03010190502,30557690100921005494
03010190601,30557690101932001739
03010190602,30557690100112004599
03010190701,30557690100819003671
03010190702,30557690100314004323
03010190801,30557690100516002525
03010190802,30557690100314004398
03010200101,30557690101426001889
03010200102,30557690100213003411
03010200201,30557690101527002811
03010200202,30557690101022003911
03010200301,30557690101123004657
03010200302,30557690100112004994
03010200401,30557690100516003948
03010200402,30557690101224004130
03010200501,30557690101123002381
03010200502,30557690100921003925
03010200601,30557690100213002028
03010200602,30557690100921002983
03010200701,30557690100415005446
03010200702,30557690101022005984
03010200801,30557690100718004388
03010200802,30557690101224001083
03010210101,30557690101325003894
03010210102,30557690100921004705
03010210201,30557690101022002587
03010210202,30557690100516003432
03010210301,30557690100213001722
03010210302,30557690101628002137
03010210401,30557690100617002024
03010210402,30557690100112002798
03010210501,30557690101224002135
03010210502,30557690100314003417
03010210601,30557690101022002935
03010210602,30557690100718004741
03010210701,30557690100921002876
03010210702,30557690100415005282
03010210801,30557690100213002053
03010210802,30557690100819002582
03010220101,30557690100819001850
03010220102,30557690100314003444
03010220201,30557690100415002476
03010220202,30557690101123004273
03010220301,30557690101224002046
03010220302,30557690100718002238
03010220401,30557690101022003932
03010220402,30557690100819004059
03010220501,30557690100213003702
03010220502,30557690101224004734
03010220601,30557690101325002465
03010220602,30557690100516003213
03010220701,30557690101831001928
03010220702,30557690100516002156
03010220801,30557690101527003916
03010220802,30557690100112004003
03010230101,30557690101123002656
03010230102,30557690100112002832
03010230201,30557690100415003715
03010230202,30557690100314004470
03010230301,30557690101123004178
03010230302,30557690101527005192
03010230401,30557690101224002112
03010230402,30557690100314002260
03010230501,30557690100112002618
03010230502,30557690101022003536
03010230601,30557690101628002140
03010230602,30557690100112003388
03010230701,30557690101527002239
03010230702,30557690101224003538
03010230801,30557690101325005238
03010230802,30557690101123005357
03010240101,30557690101325004386
03010240102,30557690101729004793
03010240201,30557690100213003534
03010240202,30557690101527003754
03010240301,30557690100921003320
03010240302,30557690100213003625
03010240401,30557690101628005998
03010240402,30557690100314006543
03010240501,30557690100819002622
03010240502,30557690101932002900
03010240601,30557690101729006917
03010240602,30557690100415007114
03010240701,30557690100921003487
03010240702,30557690101123004513
03010240801,30557690100819003148
03010240802,30557690100617005348
03010250101,30557690101123002919
03010250102,30557690101527002950
03010250201,30557690101022003200
03010250202,30557690100213003298
03010250301,30557690100415004500
03010250302,30557690100516005855
03010250401,30557690101325002626
03010250402,30557690100415003013
03010250501,30557690101831002801
03010250502,30557690101729003519
03010250601,30557690100516003156
03010250602,30557690101123003250
03010250701,30557690101831002504
03010250702,30557690100011003714
03010250801,30557690100921004670
03010250802,30557690100314005269
03010260101,30557690101628003506
03010260102,30557690100314003657
03010260201,30557690101022003513
03010260202,30557690100718004121
03010260301,30557690100921004508
03010260302,30557690101831004897
03010260401,30557690101628002697
03010260402,30557690101022004062
03010260501,30557690101527003342
03010260502,30557690100921003561
03010260601,30557690101022003526
03010260602,30557690100718004253
03010260701,30557690101426002880
03010260702,30557690100213003207
03010260801,30557690101022003988
03010260802,30557690101224004001
03010270101,30557690101123004112
03010270102,30557690100213004614
03010270201,30557690100314005879
03010270202,30557690100213001019
03010270301,30557690101123004543
03010270302,30557690100921005585
03010270401,30557690100617005750
03010270402,30557690101527006647
03010270501,30557690100718003695
03010270502,30557690101325004131
03010270601,30557690101426003799
03010270602,30557690100617000895
03010270701,30557690100314002975
03010270702,30557690101224004202
03010270801,30557690101224003176
03010270802,30557690100617003820
03010280101,30557690100213003067
03010280102,30557690101932003652
03010280201,30557690100213003599
03010280202,30557690100819004395
03010280301,30557690101932003531
03010280302,30557690100213004423
03010280401,30557690101628004536
03010280402,30557690101426005677
03010280501,30557690101224005086
03010280502,30557690101628005278
03010280601,30557690101123003426
03010280602,30557690100516005862
03010280701,30557690101224004797
03010280702,30557690101224005575
03010280801,30557690101123004018
03010280802,30557690100819004829
03010290101,30557690100415003984
03010290102,30557690100516004675
03010290201,30557690101325003266
03010290202,30557690100112000946
03010290301,30557690101123003812
03010290302,30557690101729005334
03010290401,30557690100112003306
03010290402,30557690100011003527
03010290501,30557690101426003537
03010290502,30557690101932004124
03010290601,30557690100718003839
03010290602,30557690100617006152
03010290701,30557690101022004918
03010290702,30557690101527005531
03010290801,30557690100112003807
03010290802,30557690101224001063
03010300101,30557690101123003841
03010300102,30557690101527004392
03010300201,30557690101831004227
03010300202,30557690100112004464
03010300301,30557690101729003872
03010300302,30557690101932004387
03010300401,30557690100213003899
03010300402,30557690101123003965
03010300501,30557690100921004338
03010300502,30557690101022004688
03010300601,30557690101022004030
03010300602,30557690100516004165
03010300701,30557690101022003846
03010300702,30557690101022005513
03010300801,30557690100921004082
03010300802,30557690100617005332
03010310101,30557690100819004888
03010310102,30557690100718005524
03010310201,30557690101831004194
03010310202,30557690101729005221
03010310301,30557690101022003797
03010310302,30557690101932005111
03010310401,30557690101729004941
03010310402,30557690101831005997
03010310501,30557690100314006378
03010310502,30557690101527006700
03010310601,30557690100415005237
03010310602,30557690100011006513
03010310701,30557690100921005782
03010310702,30557690101527006015
03010310801,30557690101831004045
03010310802,30557690100617004414
03010320101,30557690100314005411
03010320102,30557690101325005996
03010320201,30557690101123003749
03010320202,30557690100213004968
03010320301,30557690101022005007
03010320302,30557690101527005549
03010320401,
03010320402,
03010320501,30557690101022005005
03010320502,30557690100819005421
03010320601,30557690100314004606
03010320602,30557690100921005156
03010320701,30557690101325004689
03010320702,30557690100718005587
03010320801,30557690101932004571
03010320802,30557690100617004641
03010330101,30557690100314004534
03010330102,30557690101224005193
03010330201,30557690101527004456
03010330202,30557690101729005624
03010330301,30557690100314004016
03010330302,30557690101426004803
03010330401,30557690101831003937
03010330402,30557690101831004826
03010330501,30557690100314004048
03010330502,30557690100314004261
03010330601,30557690101224005181
03010330602,30557690101831006091
03010330701,30557690100112004457
03010330702,30557690101022005138
03010330801,30557690101325005013
03010330802,30557690101932005267
03010340101,30557690101022004509
03010340102,30557690100011007037
03010340201,30557690101628005453
03010340202,30557690101628000845
03010340301,30557690100415004450
03010340302,30557690100415004610
03010340401,30557690100011004289
03010340402,30557690101426006072
03010340501,30557690100819004290
03010340502,30557690101527006196
03010340601,30557690100718004934
03010340602,30557690100617005364
03010340701,30557690100112004430
03010340702,30557690101729005295
03010340801,30557690100112004955
03010340802,30557690100213006035
03010350101,30557690101932004861
03010350102,30557690101729005653
03010350201,30557690101527004940
03010350202,30557690100314006025
03010350301,30557690100718005143
03010350302,30557690101628001187
03010350401,30557690100415004834
03010350402,30557690100921005044
03010350501,30557690100819004960
03010350502,30557690101932000825
03010350601,30557690101628005723
03010350602,30557690100213006608
03010350701,30557690100314005743
03010350702,30557690100011006301
03010350801,30557690101729004985
03010350802,30557690100213000850
03010360101,30557690100819005882
03010360102,30557690100011006621
03010360201,30557690101022004953
03010360202,30557690100617004984
03010360301,30557690100516004612
03010360302,30557690101022004666
03010360401,30557690101932004604
03010360402,30557690100921006282
03010360501,30557690100112004616
03010360502,30557690101123004718
03010360601,30557690100718004609
03010360602,30557690100011005906
03010360701,30557690101527005685
03010360702,30557690101932006154
03010360801,30557690100213004982
03010360802,30557690101527005083
03010370101,30557690100921004672
03010370102,30557690100921004791
03010370201,30557690100516005869
03010370202,30557690100718006286
03010370301,30557690100718005966
03010370302,30557690101325007212
03010370401,30557690100516005265
03010370402,30557690101729005778
03010370501,30557690101729005398
03010370502,30557690100415005454
03010370601,30557690101426004895
03010370602,30557690100213005207
03010370701,30557690101325005506
03010370702,30557690101527006946
03010370801,30557690101628005903
03010370802,30557690101527006349
03010380101,30557690101932005068
03010380102,30557690100112005562
03010380201,30557690101224004881
03010380202,30557690100718005922
03010380301,30557690100314005840
03010380302,30557690101527006302
03010380401,30557690100921006421
03010380402,30557690101123007093
03010380501,30557690100213004866
03010380502,30557690101527006159
03010380601,30557690101426004854
03010380602,30557690100112005666
03010380701,30557690100617005085
03010380702,30557690100718005564
03010380801,30557690100819004926
03010380802,30557690101426005167
03010390101,30557690101831007353
03010390102,30557690100415007475
03010390201,30557690101932005206
03010390202,30557690101527006204
03010390301,30557690101831005172
03010390302,30557690100213006397
03010390401,30557690100011005586
03010390402,30557690100516006221
03010390501,30557690101224004983
03010390502,30557690101022005072
03010390601,30557690101527005097
03010390602,30557690101729006036
03010390701,30557690100415005379
03010390702,30557690101426005439
03010390801,30557690101224005045
03010390802,30557690101123005793
03010400101,30557690101527006260
03010400102,30557690100921006372
03010400201,30557690100415005588
03010400202,30557690101932005597
03010400301,30557690100213006867
03010400302,30557690101224007089
03010400401,30557690101527005986
03010400402,30557690100819006607
03010400501,30557690100011006056
03010400502,30557690101224006171
03010400601,30557690101527005683
03010400602,30557690100516005709
03010400701,30557690101628006452
03010400702,30557690100011007300
03010400801,30557690100415005806
03010400802,30557690101729001116
03010410101,30557690100415005358
03010410102,30557690101831005507
03010410201,30557690101831007581
03010410202,
03010410301,30557690100617005409
03010410302,30557690101527005598
03010410401,30557690101123006009
03010410402,30557690100718006331
03010410501,30557690101527005517
03010410502,30557690100617005543
03010410601,30557690100011005621
03010410602,30557690101932005713
03010410701,30557690101426005848
03010410702,30557690101932005902
03010410801,30557690101123005367
03010410802,30557690100011000835
03010420101,30557690101022005466
03010420102,30557690101123007176
03010420201,30557690101527006702
03010420202,30557690100011006928
03010420301,30557690100516005739
03010420302,30557690101022006351
03010420401,30557690100415005857
03010420402,30557690101932005874
03010420501,30557690100314005606
03010420502,30557690100617006463
03010420601,30557690100415005707
03010420602,30557690101831006319
03010420701,30557690100617005450
03010420702,30557690100516005647
03010420801,30557690101224006672
03010420802,30557690101325007031
03010430101,30557690101426006847
03010430102,30557690101527007143
03010430201,30557690100415006405
03010430202,30557690101325006815
03010430301,30557690100617005798
03010430302,30557690100011005828
03010430401,30557690101426005802
03010430402,30557690100011006080
03010430501,30557690101022006188
03010430502,30557690100011006243
03010430601,30557690100516006348
03010430602,30557690100112006371
03010430701,30557690100314005959
03010430702,30557690100011006424
03010430801,30557690101527005842
03010430802,30557690100819006239
03010440101,30557690101325006020
03010440102,30557690100921006530
03010440201,30557690100718006619
03010440202,30557690101426006649
03010440301,30557690101123006485
03010440302,30557690101729006836
03010440401,30557690100213006107
03010440402,30557690101426006412
03010440501,30557690100921006326
03010440502,30557690101628001180
03010440601,30557690101628006680
03010440602,30557690100112001032
03010440701,30557690101224006011
03010440702,30557690101831006486
03010440801,30557690101123006047
03010440802,30557690100819006509
03010450101,30557690100718005948
03010450102,30557690101426006460
03010450201,30557690100314006631
03010450202,30557690100112006897
03010450301,30557690101831006807
03010450302,30557690100112007103
03010450401,30557690101022006488
03010450402,30557690100718006814
03010450501,30557690101123005976
03010450502,30557690100213006118
03010450601,30557690101932006519
03010450602,30557690100617006735
03010450701,30557690100819006163
03010450702,30557690101022001004
03010450801,30557690100011006017
03010450802,30557690101426006088
03010460101,30557690101932006096
03010460102,30557690101527006499
03010460201,30557690101022006520
03010460202,30557690100617006869
03010460301,30557690100011006984
03010460302,30557690100718007151
03010460401,30557690100718006974
03010460402,30557690101426001042
03010460501,30557690101426006340
03010460502,30557690101628006586
03010460601,30557690101426006170
03010460602,30557690101831006942
03010460701,30557690100011006284
03010460702,30557690100112006593
03010460801,30557690101022006945
03010460802,30557690101527006947
03010470101,30557690101527006408
03010470102,30557690101426006474
03010470201,30557690100718006333
03010470202,30557690101932006453
03010470301,30557690101527006267
03010470302,30557690101628006281
03010470401,30557690100415006416
03010470402,30557690101628000906
03010470501,30557690100112006820
03010470502,30557690101932006848
03010470601,30557690100415006457
03010470602,30557690101123006466
03010470701,30557690101123006771
03010470702,30557690100617006818
03010470801,30557690101628006283
03010470802,30557690101426006785
03010480101,30557690101325006625
03010480102,30557690100415007079
03010480201,30557690101628006648
03010480202,30557690101932001152
03010480301,30557690101224006427
03010480302,30557690101123006711
03010480401,30557690101022006562
03010480402,30557690100921007030
03010480501,30557690100314006527
03010480502,30557690100213006889
03010480601,30557690100314006487
03010480602,30557690101628007001
03010480701,30557690100718007597
03010480702,
03010480801,30557690101831006433
03010480802,30557690100011007264
03010490101,30557690100617006567
03010490102,30557690101022007361
03010490201,30557690101932006719
03010490202,30557690101426007245
03010490301,30557690101022007197
03010490302,30557690101325007573
03010490401,30557690101628006845
03010490402,30557690101224007120
03010490501,30557690101426006868
03010490502,30557690101426000854
03010490601,30557690101831006668
03010490602,30557690101022006730
03010490701,30557690100617006707
03010490702,30557690100718001039
03010490801,30557690101527006857
03010490802,30557690100921006979
03010500101,30557690101022007250
03010500102,30557690100213007463
03010500201,30557690100516006838
03010500202,30557690101426007221
03010500301,30557690100314007285
03010500302,30557690101224007371
03010500401,30557690101729007166
03010500402,30557690101224007257
03010500501,30557690100112007284
03010500502,
03010500601,30557690101224006776
03010500602,30557690101224006830
03010500701,30557690100213007209
03010500702,30557690101022007254
03010500801,30557690100011007122
03010500802,30557690100011007129
03010510101,30557690100314007498
03010510102,30557690100921007625
03010510201,30557690101628006985
03010510202,30557690100011007327
03010510301,30557690101022007339
03010510302,30557690100112007661
03010510401,30557690101628007029
03010510402,30557690101932007149
03010510501,30557690100516007121
03010510502,30557690101932000870
03010510601,30557690100617007518
03010510602,30557690101527007699
03010510701,30557690100617007266
03010510702,30557690101224007490
03010510801,30557690101628007091
03010510802,30557690100415007302
03010520101,30557690100415007163
03010520102,30557690101831001184
03010520201,30557690100819007194
03010520202,30557690100415007268
03010520301,30557690101123007338
03010520302,30557690100011007367
03010520401,30557690100415007119
03010520402,30557690101325001030
03010520501,30557690101224007295
03010520502,30557690100011007468
03010520601,30557690101831007618
03010520602,
03010520701,30557690101426007198
03010520702,30557690100718000977
03010520801,30557690101022007181
03010520802,30557690101426007312
03010530101,30557690100617007337
03010530102,30557690101932007356
03010530201,
03010530202,
03010530301,30557690101932007336
03010530302,30557690101426007397
03010530401,
03010530402,
03010530501,30557690100415007286
03010530502,30557690101729007493
03010530601,30557690101831007384
03010530602,30557690101224007515
03010530701,30557690101527007366
03010530702,30557690100112007551
03010530801,30557690101831007457
03010530802,30557690100011007647
03010540101,
03010540102,
03010540201,30557690100718007414
03010540202,30557690100011007663
03010540301,30557690100921007538
03010540302,30557690101628007601
03010540401,30557690100415007543
03010540402,30557690101426007591
03010540501,30557690101831007467
03010540502,
03010540601,30557690101426007499
03010540602,
03010540701,30557690101325007599
03010540702,
03010540801,30557690101022007533
03010540802,30557690100415001194
03010550101,
03010550102,30557690101729000959
03010550201,
03010550202,30557690100011000901
03010550301,30557690100415007693
03010550302,
03010550401,30557690101932007717
03010550402,
03010550501,30557690101224007703
03010550502,30557690100819007708
03010550601,30557690101831007612
03010550602,
