posicion,etiqueta
03010040102,30557690100314001696
03010040201,30557690100516002779
03010040202,30557690100011001603
03010040301,30557690100718001591
03010040302,30557690100718001508
03010040401,30557690101022001540
03010040402,30557690101022001439
03010040501,30557690100516001469
03010040502,30557690100516001362
03010040601,30557690100213001504
03010040602,30557690100213001444
03010040701,30557690101224001703
03010040702,30557690101224001517
03010040801,30557690101831003069
03010040802,30557690100213001606
03010050101,30557690100718004194
03010050102,30557690100516004486
03010050201,30557690101527004177
03010050202,30557690101831001704
03010050301,30557690100516002689
03010050302,30557690101426001607
03010050401,30557690101729001717
03010050402,30557690101729001535
03010050501,30557690100415001637
03010050502,30557690100415001459
03010050601,30557690101932001710
03010050602,30557690101932001548
03010050701,30557690101022001711
03010050702,30557690101022001608
03010050801,30557690101831003166
03010050802,30557690100415001014
03010060101,30557690101729001803
03010060102,30557690101426003335
03010060201,30557690101123002385
03010060202,30557690101426000965
03010060301,30557690101932002521
03010060302,30557690100314002567
03010060401,30557690101022001835
03010060402,30557690100516001639
03010060501,30557690101831001656
03010060502,30557690101831001562
03010060601,30557690100112001688
03010060602,30557690100112001666
03010060701,30557690101932002103
03010060702,30557690100718003439
03010060801,30557690101123002727
03010060802,30557690101831003556
03010070101,30557690100819003983
03010070102,30557690100718004631
03010070201,30557690101932003277
03010070202,30557690101325004970
03010070301,30557690101628002591
03010070302,30557690101022002679
03010070401,30557690101932001982
03010070402,30557690100213002436
03010070501,30557690101932002161
03010070502,30557690100819001690
03010070601,30557690100011001975
03010070602,30557690100415002064
03010070701,30557690101224003956
03010070702,30557690101022000877
03010070801,30557690101224003246
03010070802,30557690101325003622
03010080101,30557690101325002755
03010080102,30557690100415003659
03010080201,30557690100213004750
03010080202,
03010080301,30557690101123003602
03010080302,30557690100617003957
03010080401,30557690101628002363
03010080402,30557690101123000858
03010080501,30557690100314001899
03010080502,30557690100718002798
03010080601,30557690101426002723
03010080602,30557690100516004733
03010080701,30557690101426002772
03010080702,30557690100011003395
03010080801,30557690101224002795
03010080802,30557690100921003015
03010090101,30557690101325002631
03010090102,30557690100314001036
03010090201,30557690100415002954
03010090202,30557690100617002958
03010090301,30557690100314004186
03010090302,30557690101831004903
03010090401,30557690101426003560
03010090402,30557690101123003980
03010090501,30557690100617002122
03010090502,30557690100213003156
03010090601,30557690100415002420
03010090602,30557690100415003201
03010090701,30557690101932002483
03010090702,30557690101729003784
03010090801,30557690101325001930
03010090802,30557690100921006016
03010100101,30557690101022003402
03010100102,30557690101426003517
03010100201,30557690101224002077
03010100202,30557690101022003757
03010100301,30557690100516004562
03010100302,
03010100401,30557690100011001885
03010100402,30557690100112004445
03010100501,30557690101426004670
03010100502,30557690101628004688
03010100601,30557690101022002685
03010100602,30557690101628003240
03010100701,30557690100011002618
03010100702,30557690100112003045
03010100801,30557690101932002417
03010100802,30557690100819002571
03010110101,30557690100213003150
03010110102,30557690101325003200
03010110201,30557690100213004697
03010110202,30557690101426004742
03010110301,30557690100011002183
03010110302,30557690100112003554
03010110401,30557690100516003807
03010110402,30557690101932003901
03010110501,30557690100112001807
03010110502,30557690100213002073
03010110601,30557690100011002759
03010110602,30557690100112001153
03010110701,30557690100314002518
03010110702,30557690101932002825
03010110801,30557690100921003350
03010110802,30557690100617003802
03010120101,30557690101527001749
03010120102,30557690100617004503
03010120201,30557690101224003102
03010120202,30557690101628003345
03010120301,30557690101932002260
03010120302,30557690100718002307
03010120401,30557690100112001928
03010120402,30557690100617001953
03010120501,30557690100921002628
03010120502,30557690100718000897
03010120601,30557690101022003252
03010120602,30557690101527004026
03010120701,30557690101426002300
03010120702,30557690100819002638
03010120801,30557690101932003419
03010120802,30557690100516003835
03010130101,30557690100516002239
03010130102,30557690100112003847
03010130201,30557690100415004406
03010130202,30557690100112004831
03010130301,30557690100213005043
03010130302,30557690101325006186
03010130401,30557690100617003571
03010130402,30557690101932005649
03010130501,30557690100516003032
03010130502,30557690100213003406
03010130601,30557690100011002668
03010130602,30557690101325000883
03010130701,30557690101628001806
03010130702,30557690100112000960
03010130801,30557690100213004143
03010130802,30557690101426004360
03010140101,30557690100112003473
03010140102,30557690100617003832
03010140201,30557690101022002070
03010140202,30557690101325004974
03010140301,30557690101932001786
03010140302,30557690100921002876
03010140401,30557690100314001915
03010140402,30557690100112005931
03010140501,30557690101022003112
03010140502,30557690101831005521
03010140601,30557690101527002223
03010140602,30557690101022003187
03010140701,30557690100112003212
03010140702,30557690100819004241
03010140801,30557690101932004064
03010140802,30557690101831005001
03010150101,30557690101628004050
03010150102,30557690101325004132
03010150201,30557690100011002393
03010150202,30557690101729002468
03010150301,30557690101729002111
03010150302,30557690101426000922
03010150401,30557690101628002581
03010150402,30557690100314000832
03010150501,30557690100617001734
03010150502,30557690100921002597
03010150601,30557690101426002400
03010150602,30557690100819003479
03010150701,30557690101527001816
03010150702,30557690101325001887
03010150801,30557690100314002515
03010150802,30557690100314004549
03010160101,30557690100415003833
03010160102,30557690100415003990
03010160201,30557690100516003628
03010160202,30557690101426004885
03010160301,30557690100213003435
03010160302,30557690100213001067
03010160401,30557690100718003921
03010160402,30557690100415004857
03010160501,30557690100921003642
03010160502,30557690100314004054
03010160601,30557690100415002771
03010160602,30557690100415002932
03010160701,30557690100617002293
03010160702,30557690101022003008
03010160801,30557690101224002019
03010160802,30557690101426002227
03010170101,30557690100112003066
03010170102,30557690101224003494
03010170201,30557690100112001755
03010170202,30557690100314001796
03010170301,30557690101527001956
03010170302,30557690100516005145
03010170401,30557690100415002016
03010170402,30557690100819004113
03010170501,30557690100617002381
03010170502,30557690101426002410
03010170601,30557690101022005136
03010170602,30557690100213005149
03010170701,30557690100617004075
03010170702,30557690100011004658
03010170801,30557690100213001827
03010170802,30557690100213003975
03010180101,30557690101325002427
03010180102,30557690101932003808
03010180201,30557690100314005372
03010180202,30557690101022005573
03010180301,30557690101325002532
03010180302,30557690101426005294
03010180401,30557690101831005184
03010180402,30557690100112005644
03010180501,30557690101527002096
03010180502,30557690101628003411
03010180601,30557690101123002564
03010180602,30557690101729000828
03010180701,30557690101022002146
03010180702,30557690101325002213
03010180801,30557690101325004065
03010180802,30557690100415005073
03010190101,30557690100617002060
03010190102,30557690101932002359
03010190201,30557690101426002364
03010190202,30557690101426002905
03010190301,30557690100112003381
03010190302,30557690100516003493
03010190401,30557690101729002730
03010190402,30557690100718001023
03010190501,30557690101628003140
03010190502,30557690100213006087
03010190601,30557690101123003391
03010190602,30557690101022003425
03010190701,30557690100718003394
03010190702,30557690101224004017
03010190801,30557690100617002678
03010190802,30557690101628003007
03010200101,30557690101932002752
03010200102,30557690101729003615
03010200201,30557690100921002010
03010200202,30557690101831003023
03010200301,30557690100921002885
03010200302,30557690101123003235
03010200401,30557690101831003062
03010200402,30557690101831003256
03010200501,30557690100112004358
03010200502,30557690101123005415
03010200601,30557690101325002119
03010200602,30557690101224003289
03010200701,30557690101831003677
03010200702,30557690101932005290
03010200801,30557690100112002219
03010200802,30557690101224001083
03010210101,30557690100617001945
03010210102,30557690101831002712
03010210201,30557690100213002118
03010210202,30557690101527003267
03010210301,30557690100415002109
03010210302,30557690100516002403
03010210401,30557690101022001904
03010210402,30557690101628002524
03010210501,30557690100112002862
03010210502,30557690101022005275
03010210601,30557690100011002336
03010210602,30557690101123002392
03010210701,30557690100314001924
03010210702,30557690100415003951
03010210801,30557690101729001783
03010210802,30557690100112003858
03010220101,30557690101224002792
03010220102,30557690101527002834
03010220201,30557690101426001822
03010220202,30557690100314004573
03010220301,30557690101831001908
03010220302,30557690101932003183
03010220401,30557690101831002039
03010220402,30557690101729002672
03010220501,30557690101628002444
03010220502,30557690101729002855
03010220601,30557690100921004901
03010220602,30557690101628005399
03010220701,30557690101123002820
03010220702,30557690100011002928
03010220801,30557690100011001831
03010220802,30557690101426002488
03010230101,30557690100718003561
03010230102,30557690100617003998
03010230201,30557690101831004332
03010230202,30557690101932004602
03010230301,30557690101932002102
03010230302,30557690100011004732
03010230401,30557690101527004155
03010230402,30557690101123005491
03010230501,30557690101831002131
03010230502,30557690100617002247
03010230601,30557690100011002538
03010230602,30557690100314004174
03010230701,30557690101628001974
03010230702,30557690101831002899
03010230801,30557690101325002864
03010230802,30557690100314003801
03010240101,30557690100112003945
03010240102,30557690100112004206
03010240201,30557690100718003450
03010240202,30557690100213005018
03010240301,30557690100011002254
03010240302,30557690101831002583
03010240401,30557690101224003230
03010240402,
03010240501,30557690100921002229
03010240502,30557690101123003826
03010240601,30557690101932002836
03010240602,30557690100314003392
03010240701,30557690100819005221
03010240702,30557690101527005763
03010240801,30557690100314002259
03010240802,30557690101325003754
03010250101,30557690101831004090
03010250102,30557690101022005129
03010250201,30557690100718003618
03010250202,30557690101123004712
03010250301,30557690100112002984
03010250302,30557690100011003988
03010250401,30557690101123003108
03010250402,30557690101224004499
03010250501,30557690101123002448
03010250502,30557690100011003732
03010250601,30557690100112003743
03010250602,30557690101932004319
03010250701,30557690100617002634
03010250702,30557690100314002733
03010250801,30557690100516003812
03010250802,30557690101426004723
03010260101,30557690100415003368
03010260102,30557690101527004118
03010260201,30557690101729005164
03010260202,30557690100921005726
03010260301,30557690100011003844
03010260302,30557690101426004649
03010260401,30557690100516003374
03010260402,30557690100819003770
03010260501,30557690100112002856
03010260502,30557690100921004835
03010260601,30557690101224003542
03010260602,30557690100314003649
03010260701,30557690101325004201
03010260702,30557690100516004522
03010260801,30557690101426002967
03010260802,30557690101932003445
03010270101,30557690101022002857
03010270102,30557690100415004112
03010270201,30557690100921002917
03010270202,30557690100213001019
03010270301,30557690100314003416
03010270302,30557690100819003546
03010270401,30557690100415003489
03010270402,30557690101527004037
03010270501,30557690101527004897
03010270502,30557690101123005202
03010270601,30557690100213003481
03010270602,30557690100617000895
03010270701,30557690101325003119
03010270702,30557690101426003475
03010270801,30557690100213003145
03010270802,30557690101831003243
03010280101,30557690100617003019
03010280102,30557690101224003262
03010280201,30557690101123004139
03010280202,30557690100718004255
03010280301,30557690100921004443
03010280302,30557690101123004447
03010280401,30557690101022004004
03010280402,30557690101831005554
03010280501,30557690101628004560
03010280502,30557690101628005276
03010280601,30557690101123003771
03010280602,30557690101527003867
03010280701,30557690101628005709
03010280702,30557690100516005719
03010280801,30557690100112003620
03010280802,30557690101831004243
03010290101,30557690101932003210
03010290102,30557690100314004618
03010290201,30557690101426004115
03010290202,30557690100112000946
03010290301,30557690100011004786
03010290302,30557690100213005246
03010290401,30557690101325004279
03010290402,30557690100921005563
03010290501,30557690101932003950
03010290502,30557690100718004392
03010290601,30557690101729004570
03010290602,30557690101224004727
03010290701,30557690101729003813
03010290702,30557690100314004540
03010290801,30557690101932003614
03010290802,30557690101224001063
03010300101,30557690101729004034
03010300102,30557690101932004789
03010300201,30557690100921003916
03010300202,30557690100718004013
03010300301,30557690101628004459
03010300302,30557690101426005036
03010300401,30557690100213004071
03010300402,30557690100314004965
03010300501,30557690101426003393
03010300502,30557690101426003598
03010300601,30557690101932004161
03010300602,30557690101123004778
03010300701,30557690101831003591
03010300702,30557690101527004751
03010300801,30557690101426004348
03010300802,30557690101831004481
03010310101,30557690101123004538
03010310102,30557690100213004741
03010310201,30557690100314003692
03010310202,30557690101831004836
03010310301,30557690100213004010
03010310302,30557690101831006034
03010310401,30557690101224004288
03010310402,30557690100415004517
03010310501,30557690100718004827
03010310502,30557690100112004856
03010310601,30557690101729004610
03010310602,30557690101831006099
03010310701,30557690100516004144
03010310702,30557690101932004569
03010310801,30557690100415003641
03010310802,30557690100415004534
03010320101,30557690100921004353
03010320102,30557690101325004982
03010320201,30557690100011004374
03010320202,30557690101224005022
03010320301,30557690100112004480
03010320302,30557690101123004852
03010320401,30557690101527005410
03010320402,30557690100415005962
03010320501,30557690100314004175
03010320502,30557690101325004350
03010320601,30557690100112004654
03010320602,30557690101426005031
03010320701,30557690101527005886
03010320702,
03010320801,30557690100213004844
03010320802,30557690101932006171
03010330101,30557690101628005090
03010330102,30557690100617005890
03010330201,
03010330202,
03010330301,30557690100011005306
03010330302,30557690100112005565
03010330401,30557690100011004454
03010330402,30557690100921005807
03010330501,30557690100112003955
03010330502,30557690101628006124
03010330601,30557690100314005740
03010330602,
03010330701,30557690100617004340
03010330702,30557690101932004637
03010330801,30557690101527004743
03010330802,30557690101426004996
03010340101,30557690101224004165
03010340102,30557690100921004394
03010340201,30557690101325005508
03010340202,30557690101628000845
03010340301,30557690100011005002
03010340302,30557690101123005316
03010340401,30557690100415004221
03010340402,30557690101426004630
03010340501,30557690100921004378
03010340502,30557690100213004622
03010340601,30557690101932004729
03010340602,30557690101932005459
03010340701,30557690100213004100
03010340702,30557690101831004528
03010340801,30557690101022004661
03010340802,30557690100112005921
03010350101,30557690101426005186
03010350102,30557690101022005277
03010350201,30557690100921004910
03010350202,30557690101022006103
03010350301,30557690100921005249
03010350302,30557690101628001187
03010350401,30557690101123004493
03010350402,30557690101831004779
03010350501,30557690101426004681
03010350502,30557690101932000825
03010350601,30557690100718004482
03010350602,30557690100011004543
03010350701,30557690101022005057
03010350702,30557690100718005930
03010350801,30557690101022005381
03010350802,30557690100213000850
03010360101,30557690100819005466
03010360102,30557690101426005900
03010360201,30557690101628004855
03010360202,30557690100415005610
03010360301,30557690101426005080
03010360302,30557690100921005196
03010360401,30557690100213004633
03010360402,30557690101224005405
03010360501,30557690101123004611
03010360502,
03010360601,30557690101022005194
03010360602,
03010360701,30557690101426004535
03010360702,30557690101831004848
03010360801,30557690100617004725
03010360802,30557690101932005472
03010370101,30557690101527004626
03010370102,30557690100819005437
03010370201,30557690100213005144
03010370202,30557690100314005302
03010370301,30557690101022005339
03010370302,30557690101426005953
03010370401,30557690101022005629
03010370402,30557690100112006013
03010370501,30557690101224005712
03010370502,
03010370601,30557690100213005044
03010370602,30557690101426006045
03010370701,30557690100819005183
03010370702,30557690100819005400
03010370801,30557690100011004645
03010370802,30557690101831005241
03010380101,
03010380102,
03010380201,30557690100415005040
03010380202,30557690101932006120
03010380301,30557690100415004983
03010380302,30557690100011005764
03010380401,30557690101426005723
03010380402,30557690101325005943
03010380501,30557690100213004876
03010380502,30557690100112005402
03010380601,30557690100516004799
03010380602,30557690101426005562
03010380701,30557690101426005635
03010380702,
03010380801,30557690101426005279
03010380802,30557690100718006168
03010390101,30557690100617005082
03010390102,30557690100112005319
03010390201,30557690101022005025
03010390202,30557690101932005131
03010390301,30557690101628004948
03010390302,30557690101022005308
03010390401,30557690101729005530
03010390402,30557690101123005606
03010390501,
03010390502,
03010390601,30557690101123005638
03010390602,30557690100921005916
03010390701,30557690101527005950
03010390702,30557690101527006125
03010390801,30557690100617005267
03010390802,30557690100516005708
03010400101,30557690101527005935
03010400102,
03010400201,30557690101224005229
03010400202,30557690101426005234
03010400301,30557690100415006185
03010400302,
03010400401,
03010400402,
03010400501,30557690100718005448
03010400502,30557690100921005697
03010400601,30557690100718005190
03010400602,30557690100516005587
03010400701,30557690101932005536
03010400702,30557690101123005898
03010400801,30557690100819005157
03010400802,30557690101729001116
03010410101,30557690101527005320
03010410102,30557690100516005822
03010410201,30557690100011005628
03010410202,30557690100921005928
03010410301,30557690101932005512
03010410302,
03010410401,30557690100314005480
03010410402,30557690100415005850
03010410501,
03010410502,
03010410601,
03010410602,
03010410701,30557690101729006030
03010410702,
03010410801,30557690100415005538
03010410802,30557690100011000835
03010420101,
03010420102,
03010420201,30557690100516005940
03010420202,30557690100921006085
03010420301,30557690100718005882
03010420302,
03010420401,30557690100011005750
03010420402,30557690101022006154
03010420501,30557690101932005487
03010420502,
03010420601,30557690101325005687
03010420602,30557690100011005857
03010420701,30557690101932005801
03010420702,
03010420801,30557690101831005946
03010420802,30557690100112005978
03010430101,
03010430102,
03010430201,
03010430202,
03010430301,30557690100314006118
03010430302,
03010430401,30557690100516005810
03010430402,30557690101022005876
03010430501,30557690100011006032
03010430502,
03010430601,30557690101628005641
03010430602,
03010430701,30557690101123006038
03010430702,
03010430801,
03010430802,
03010440101,30557690101325005837
03010440102,
03010440201,30557690101426006027
03010440202,30557690101729006059
03010440301,
03010440302,
03010440401,
03010440402,
03010440501,30557690101932005829
03010440502,30557690101628001180
03010440601,30557690101527005934
03010440602,30557690100112001032
03010440701,30557690101426005803
03010440702,30557690101426006033
03010440801,
03010440802,
03010450101,30557690101527006137
03010450102,
03010450201,
03010450202,
03010450301,
03010450302,
03010450401,
03010450402,
03010450501,
03010450502,
03010450601,30557690101022006115
03010450602,
03010450701,30557690100921006119
03010450702,30557690101022001004
03010450801,30557690101123006094
03010450802,
03010460101,
03010460102,
03010460201,30557690101831006126
03010460202,
03010460301,
03010460302,
03010460401,
03010460402,30557690101426001042
03010460501,
03010460502,
03010460601,
03010460602,
03010460701,
03010460702,
03010460801,
03010460802,
03010470101,
03010470102,
03010470201,
03010470202,
03010470301,
03010470302,
03010470401,
03010470402,30557690101628000906
03010470501,
03010470502,
03010470601,
03010470602,
03010470701,
03010470702,
03010470801,
03010470802,
03010480101,
03010480102,
03010480201,
03010480202,30557690101932001152
03010480301,
03010480302,
03010480401,
03010480402,
03010480501,
03010480502,
03010480601,
03010480602,
03010480701,
03010480702,
03010480801,
03010480802,
03010490101,
03010490102,
03010490201,
03010490202,
03010490301,
03010490302,
03010490401,
03010490402,
03010490501,
03010490502,30557690101426000854
03010490601,
03010490602,
03010490701,
03010490702,30557690100718001039
03010490801,
03010490802,
03010500101,
03010500102,
03010500201,
03010500202,
03010500301,
03010500302,
03010500401,
03010500402,
03010500501,
03010500502,
03010500601,
03010500602,
03010500701,
03010500702,
03010500801,
03010500802,
03010510101,
03010510102,
03010510201,
03010510202,
03010510301,
03010510302,
03010510401,
03010510402,
03010510501,
03010510502,30557690101932000870
03010510601,
03010510602,
03010510701,
03010510702,
03010510801,
03010510802,
03010520101,
03010520102,30557690101831001184
03010520201,
03010520202,
03010520301,
03010520302,
03010520401,
03010520402,30557690101325001030
03010520501,
03010520502,
03010520601,
03010520602,
03010520701,
03010520702,30557690100718000977
03010520801,
03010520802,
03010530101,
03010530102,
03010530201,
03010530202,
03010530301,
03010530302,
03010530401,
03010530402,
03010530501,
03010530502,
03010530601,
03010530602,
03010530701,
03010530702,
03010530801,
03010530802,
03010540101,
03010540102,
03010540201,
03010540202,
03010540301,
03010540302,
03010540401,
03010540402,
03010540501,
03010540502,
03010540601,
03010540602,
03010540701,
03010540702,
03010540801,
03010540802,30557690100415001194
03010550101,
03010550102,30557690101729000959
03010550201,
03010550202,30557690100011000901
03010550301,
03010550302,
03010550401,
03010550402,
03010550501,
03010550502,
03010550601,
03010550602,
03010550701,
03010550702,
03010550801,
03010550802,
03010560101,
03010560102,
03010560201,
03010560202,
03010560301,
03010560302,
03010560401,
03010560402,
03010560501,
03010560502,
03010560601,
03010560602,
03010560701,
03010560702,
03010560801,
03010560802,
03010570101,
03010570102,
03010570201,
03010570202,
03010570301,
03010570302,
03010570401,
03010570402,
03010570501,
03010570502,
03010570601,
03010570602,
03010570701,
03010570702,
03010570801,
03010570802,
03010580101,
03010580102,
03010580201,
03010580202,
03010580301,
03010580302,
03010580401,
03010580402,
03010580501,
03010580502,
03010580601,
03010580602,30557690100314001163
03010580701,
03010580702,
03010580801,
03010580802,
03010590101,
03010590102,
03010590201,
03010590202,
03010590301,
03010590302,
03010590401,
03010590402,
03010590501,
03010590502,
03010590601,
03010590602,
03010590701,
03010590702,
03010590801,
03010590802,
03010600101,
03010600102,
03010600201,
03010600202,
03010600301,
03010600302,
03010600401,
03010600402,
03010600501,
03010600502,
03010600601,
03010600602,30557690100011000930
03010600701,
03010600702,
03010600801,
03010600802,
03020010101,30557690100617001657
03020010102,30557690100617001466
03020010201,30557690101325001644
03020010202,30557690101325001353
03020010301,30557690100415001503
03020010302,30557690100415000929
03020010401,30557690101224001271
03020010402,30557690101224001211
03020010501,30557690101426001236
03020010502,30557690101426001208
03020010601,30557690101831001361
03020010602,30557690101831001252
03020010701,30557690100314001652
03020010702,30557690100314000921
03020010801,30557690100213001453
03020010802,30557690100213001378
03020020101,30557690101224002969
03020020102,30557690100011001559
03020020201,30557690101932001624
03020020202,30557690101932001470
03020020301,30557690100921001545
03020020302,30557690100921001401
03020020401,30557690100011001384
03020020402,30557690100011001310
03020020501,30557690101426001396
03020020502,30557690101426001265
03020020601,30557690100718001420
03020020602,30557690100718001320
03020020701,30557690101831001511
03020020702,30557690101831001415
03020020801,30557690100011001907
03020020802,30557690101932001115
03020030101,30557690100213002126
03020030102,30557690101831002233
03020030201,30557690101628005601
03020030202,30557690101123001592
03020030301,30557690101729001610
03020030302,30557690101729001473
03020030401,30557690101628001530
03020030402,30557690101628001419
03020030501,30557690101224001564
03020030502,30557690101224001343
03020030601,30557690100718001572
03020030602,30557690100718000881
03020030701,30557690100011002676
03020030702,30557690101527001501
03020030801,30557690101831001668
03020030802,30557690101831001596
03020040101,30557690101022003447
03020040102,30557690101628003477
03020040201,30557690100314002992
03020040202,30557690100011004410
03020040301,30557690100314005350
03020040302,30557690100921001611
03020040401,30557690101527002649
03020040402,30557690101426001506
03020040501,30557690100516001549
03020040502,30557690100516001431
03020040601,30557690100819001618
03020040602,30557690100819001524
03020040701,30557690100617003514
03020040702,30557690101022001648
03020040801,30557690100112002027
03020040802,30557690101527003971
03020050101,30557690100112004489
03020050102,30557690101831004956
03020050201,30557690100011004222
03020050202,30557690100617005027
03020050301,30557690100921005385
03020050302,
03020050401,30557690100213002481
03020050402,30557690101628001005
03020050501,30557690100213001702
03020050502,30557690100213001536
03020050601,30557690101426002498
03020050602,30557690100718001687
03020050701,30557690101325003593
03020050702,30557690101628004217
03020050801,30557690100415002248
03020050802,30557690100415002289
03020060101,30557690101224002179
03020060102,30557690101325003228
03020060201,30557690100011002106
03020060202,30557690100112002466
03020060301,30557690100415002053
03020060302,30557690101022003323
03020060401,30557690100617004500
03020060402,30557690100011005462
03020060501,30557690100415003698
03020060502,30557690100516001692
03020060601,30557690100314003500
03020060602,30557690100415003879
03020060701,30557690100921002296
03020060702,30557690100921005204
03020060801,30557690101628002274
03020060802,30557690101831005717
03020070101,30557690100617002491
03020070102,30557690101527001148
03020070201,30557690101224002430
03020070202,30557690101729001138
03020070301,30557690100819001723
03020070302,30557690101123001765
03020070401,30557690101932002664
03020070402,30557690101022003683
03020070501,30557690100213002473
03020070502,30557690100617002501
03020070601,30557690101831002651
03020070602,30557690100011002719
03020070701,30557690101426001733
03020070702,30557690101527002342
03020070801,30557690100213002754
03020070802,30557690101325003056
03020080101,30557690100011002806
03020080102,30557690101831000979
03020080201,30557690101932002661
03020080202,30557690101932002786
03020080301,30557690101426004156
03020080302,30557690100011004580
03020080401,30557690100516003550
03020080402,30557690101426005388
03020080501,30557690100516003010
03020080502,30557690101426003555
03020080601,30557690100617003865
03020080602,30557690100617003881
03020080701,30557690100011001989
03020080702,30557690101224001992
03020080801,30557690101426002828
03020080802,30557690100314003488
03020090101,30557690101123003890
03020090102,30557690101932003902
03020090201,30557690100011002578
03020090202,30557690101022004195
03020090301,30557690100718002190
03020090302,30557690101932002586
03020090401,30557690100415001781
03020090402,30557690100314001877
03020090501,30557690100617001875
03020090502,30557690100617002946
03020090601,30557690101932003626
03020090602,30557690100314004934
03020090701,30557690101426001729
03020090702,30557690100516002866
03020090801,30557690100718002184
03020090802,30557690100011003548
03020100101,30557690100112004166
03020100102,30557690100516004178
03020100201,30557690101426002936
03020100202,30557690100314003310
03020100301,30557690100617001918
03020100302,30557690101729002568
03020100401,30557690100921002365
03020100402,30557690101426004650
03020100501,30557690101224002292
03020100502,30557690100819001088
03020100601,30557690101932001900
03020100602,30557690100213002295
03020100701,30557690100819004474
03020100702,30557690101932001015
03020100801,30557690101022003205
03020100802,30557690101022003320
03020110101,30557690101527002908
03020110102,30557690101426003136
03020110201,30557690101123002511
03020110202,30557690100011002619
03020110301,30557690101224002769
03020110302,30557690100112005643
03020110401,30557690101729002940
03020110402,30557690101123004031
03020110501,30557690101426002989
03020110502,30557690101426003081
03020110601,30557690101022001960
03020110602,30557690100617004380
03020110701,30557690101224002874
03020110702,30557690101123003551
03020110801,30557690101527002374
03020110802,30557690100314005247
03020120101,30557690101123002681
03020120102,30557690100921003663
03020120201,30557690100011001809
03020120202,30557690100314000925
03020120301,30557690100213002883
03020120302,30557690101426001085
03020120401,30557690101831002113
03020120402,30557690100819002644
03020120501,30557690101022002207
03020120502,30557690101325002446
03020120601,30557690100516002822
03020120602,30557690101831002823
03020120701,30557690101729002445
03020120702,30557690100112003701
03020120801,30557690100819001951
03020120802,30557690101325005085
03020130101,30557690101831003142
03020130102,30557690100617003759
03020130201,30557690101729002408
03020130202,30557690100011003359
03020130301,30557690101426005550
03020130302,
03020130401,30557690101729002746
03020130402,30557690101325003184
03020130501,30557690101022003334
03020130502,30557690101426003470
03020130601,30557690101527003263
03020130602,30557690101831003800
03020130701,30557690100819003648
03020130702,30557690101729003884
03020130801,30557690101022002888
03020130802,30557690101123000984
03020140101,30557690101325001850
03020140102,30557690101426004806
03020140201,30557690101831002283
03020140202,30557690100819002848
03020140301,30557690101426002743
03020140302,30557690100314003889
03020140401,30557690100011001858
03020140402,30557690100617002717
03020140501,30557690100314002416
03020140502,30557690100921002691
03020140601,30557690101426002613
03020140602,30557690100617003934
03020140701,30557690100415002585
03020140702,
03020140801,30557690100415002284
03020140802,30557690100516002941
03020150101,30557690101123004621
03020150102,30557690100213001186
03020150201,30557690100011002748
03020150202,30557690100921003193
03020150301,30557690101628001774
03020150302,30557690101932003179
03020150401,30557690100011004593
03020150402,30557690100921000907
03020150501,30557690100819001870
03020150502,30557690100516002387
03020150601,30557690101932004693
03020150602,30557690100718005533
03020150701,30557690101932002646
03020150702,30557690100314004095
03020150801,30557690101831002480
03020150802,30557690101022000954
03020160101,30557690101022002559
03020160102,30557690100921003278
03020160201,30557690101527005535
03020160202,30557690101224005668
03020160301,30557690101932003572
03020160302,30557690100921003947
03020160401,30557690100516003105
03020160402,30557690101527003415
03020160501,30557690100819002338
03020160502,30557690101022001162
03020160601,30557690101932001797
03020160602,30557690101123002607
03020160701,30557690100415002600
03020160702,30557690101426002708
03020160801,30557690101729002092
03020160802,30557690100112002130
03020170101,30557690101831003052
03020170102,30557690101831003132
03020170201,30557690101123001934
03020170202,30557690100415003729
03020170301,30557690101729002360
03020170302,30557690101123001072
03020170401,30557690100011003485
03020170402,30557690101224003851
03020170501,30557690101123001849
03020170502,30557690100617002222
03020170601,30557690100314002462
03020170602,30557690100819003412
03020170701,30557690100819002534
03020170702,30557690100112002927
03020170801,30557690100819002438
03020170802,30557690101224001082
03020180101,30557690101426004726
03020180102,30557690101123005038
03020180201,30557690100112002645
03020180202,30557690101628002827
03020180301,30557690100112002439
03020180302,30557690100921002824
03020180401,30557690101831002358
03020180402,30557690100314004125
03020180501,30557690101426001775
03020180502,30557690100314002255
03020180601,30557690100819002742
03020180602,30557690100617000994
03020180701,30557690101224001873
03020180702,30557690100819000856
03020180801,30557690101932003211
03020180802,30557690100718004225
03020190101,30557690101932001944
03020190102,30557690101932003137
03020190201,30557690100415002007
03020190202,30557690100516002288
03020190301,30557690101831002189
03020190302,30557690101325000915
03020190401,30557690100112002325
03020190402,30557690101426002499
03020190501,30557690100921003610
03020190502,30557690100718005767
03020190601,30557690100112002407
03020190602,30557690100011003841
03020190701,30557690101426001770
03020190702,30557690101022002818
03020190801,30557690101831002367
03020190802,30557690101831003358
03020200101,30557690101831002298
03020200102,30557690101932003000
03020200201,30557690101426001947
03020200202,30557690101325002281
03020200301,30557690100415002950
03020200302,30557690100718003553
03020200401,30557690100314002479
03020200402,30557690100213002584
03020200501,30557690101628002962
03020200502,30557690100314004951
03020200601,30557690100516001758
03020200602,30557690100921003775
03020200701,30557690101224002604
03020200702,30557690101729003486
03020200801,30557690100718004283
